"agency","site_no","Date","HydrologicEvent","SampleFraction","Units","Nitrate","Nitrogen","Phosphorus","Temperature","month","agency_cd.x","site_no.x","Discharge.G","D.Approval.Code.G","Gage.Height.G","GH.Approval.Code.G","agency_cd.y","site_no.y","Discharge.C","D.Approval.Code.C","Gage.Height.C","GH.Approval.Code.C"
NA,NA,2018-11-12,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",451,"A",3.54,"A","USGS","0208675010",199,"A",1.71,"A"
NA,NA,2018-11-13,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",1160,"A e",7.27,"A","USGS","0208675010",267,"A",2.22,"A"
NA,NA,2018-11-14,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",124,"A e",5.47,"A","USGS","0208675010",13.1,"A",0.65,"A"
NA,NA,2018-11-15,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",574,"A e",6.48,"A","USGS","0208675010",154,"A",1.29,"A"
NA,NA,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",151,"A e",6.96,"A","USGS","0208675010",15.8,"A",0.67,"A"
NA,NA,2018-11-17,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",74.5,"A e",7.3,"A","USGS","0208675010",5.6,"A",0.55,"A"
NA,NA,2018-11-18,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",54.6,"A e",7.42,"A","USGS","0208675010",3.78,"A",0.51,"A"
NA,NA,2018-11-20,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",39.1,"A e",6.94,"A","USGS","0208675010",2.59,"A",0.47,"A"
NA,NA,2018-11-21,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",34.2,"A e",6.45,"A","USGS","0208675010",2.03,"A",0.45,"A"
NA,NA,2018-11-22,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",31.4,"A e",5.98,"A","USGS","0208675010",1.85,"A",0.45,"A"
NA,NA,2018-11-23,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",30.7,"A e",5.57,"A","USGS","0208675010",1.71,"A",0.44,"A"
NA,NA,2018-11-24,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",584,"A e",5.73,"A","USGS","0208675010",102,"A",1.01,"A"
NA,NA,2018-11-25,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",121,"A e",5.38,"A","USGS","0208675010",9.92,"A",0.61,"A"
NA,NA,2018-11-26,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",62.2,"A e",5.18,"A","USGS","0208675010",4.32,"A",0.52,"A"
NA,NA,2018-11-27,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",48.5,"A e",4.73,"A","USGS","0208675010",2.92,"A",0.48,"A"
NA,NA,2018-11-28,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",38.5,"A e",4.18,"A","USGS","0208675010",2.3,"A",0.46,"A"
NA,NA,2018-11-29,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",31.8,"A e",3.65,"A","USGS","0208675010",1.98,"A",0.45,"A"
NA,NA,2018-11-30,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",29.4,"A e",3.1,"A","USGS","0208675010",1.79,"A",0.44,"A"
NA,NA,2018-12-01,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",70.7,"A e",2.62,"A","USGS","0208675010",5.82,"A",0.51,"A"
NA,NA,2018-12-02,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",110,"A e",2.38,"A","USGS","0208675010",9.7,"A",0.6,"A"
NA,NA,2018-12-03,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",41.4,"A e",1.81,"A","USGS","0208675010",3.24,"A",0.49,"A"
NA,NA,2018-12-04,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",28.9,"A",1.7,"A","USGS","0208675010",2.26,"A",0.46,"A"
NA,NA,2018-12-05,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",26,"A",1.67,"A","USGS","0208675010",1.89,"A",0.45,"A"
NA,NA,2018-12-06,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",22.7,"A",1.63,"A","USGS","0208675010",1.68,"A",0.44,"A"
NA,NA,2018-12-07,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",20.7,"A",1.61,"A","USGS","0208675010",1.7,"A",0.44,"A"
NA,NA,2018-12-08,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",21.5,"A",1.62,"A","USGS","0208675010",1.71,"A",0.44,"A"
NA,NA,2018-12-09,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",141,"A",2.42,"A","USGS","0208675010",82.3,"A",0.85,"A"
NA,NA,2018-12-10,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",403,"A",4.21,"A","USGS","0208675010",194,"A",1.47,"A"
NA,NA,2018-12-11,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",169,"A",2.61,"A","USGS","0208675010",35.2,"A",0.82,"A"
NA,NA,2018-12-12,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",110,"A",2.23,"A","USGS","0208675010",15.3,"A",0.67,"A"
NA,NA,2018-12-13,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",105,"A",2.2,"A","USGS","0208675010",15.8,"A",0.68,"A"
NA,NA,2018-12-14,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",311,"A",3.43,"A","USGS","0208675010",156,"A",1.31,"A"
NA,NA,2018-12-15,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",402,"A e",4.25,"A","USGS","0208675010",197,"A",1.49,"A"
NA,NA,2018-12-16,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",109,"A e",3.44,"A","USGS","0208675010",21.9,"A",0.72,"A"
NA,NA,2018-12-18,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",35.3,"A e",3.52,"A","USGS","0208675010",5.04,"A",0.54,"A"
NA,NA,2018-12-19,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",33.1,"A e",3.24,"A","USGS","0208675010",4.03,"A",0.51,"A"
NA,NA,2018-12-20,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",248,"A e",3.56,"A","USGS","0208675010",84.3,"A",0.89,"A"
NA,NA,2018-12-21,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",215,"A e",4.03,"A","USGS","0208675010",67.3,"A",0.97,"A"
NA,NA,2018-12-22,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",68,"A e",3.63,"A","USGS","0208675010",12.4,"A",0.64,"A"
NA,NA,2018-12-23,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",40.2,"A e",3.18,"A","USGS","0208675010",4.99,"A",0.54,"A"
NA,NA,2018-12-24,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",32.3,"A e",2.65,"A","USGS","0208675010",3.99,"A",0.51,"A"
NA,NA,2018-12-25,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",29.6,"A e",2.12,"A","USGS","0208675010",3.62,"A",0.5,"A"
NA,NA,2018-12-26,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",30.1,"A e",1.74,"A","USGS","0208675010",3.06,"A",0.49,"A"
NA,NA,2018-12-27,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",24.8,"A",1.65,"A","USGS","0208675010",2.82,"A",0.48,"A"
NA,NA,2018-12-28,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",327,"A",3.52,"A","USGS","0208675010",180,"A",1.41,"A"
NA,NA,2018-12-29,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",159,"A",2.57,"A","USGS","0208675010",30.3,"A",0.76,"A"
NA,NA,2018-12-30,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",80.7,"A",2.05,"A","USGS","0208675010",7.5,"A",0.58,"A"
NA,NA,2018-12-31,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",78.1,"A",2.03,"A","USGS","0208675010",11.7,"A",0.63,"A"
NA,NA,2019-01-01,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",54.1,"A",1.89,"A","USGS","0208675010",8.44,"A",0.59,"A"
NA,NA,2019-01-02,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",37.3,"A",1.77,"A","USGS","0208675010",4.75,"A",0.53,"A"
NA,NA,2019-01-03,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",113,"A",2.26,"A","USGS","0208675010",45.8,"A",0.83,"A"
NA,NA,2019-01-04,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",137,"A",2.46,"A","USGS","0208675010",58,"A",0.88,"A"
NA,NA,2019-01-05,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",111,"A",2.24,"A","USGS","0208675010",16.7,"A",0.68,"A"
NA,NA,2019-01-06,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",50.4,"A",1.86,"A","USGS","0208675010",6.09,"A",0.56,"A"
NA,NA,2019-01-07,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",34.3,"A",1.74,"A","USGS","0208675010",4.51,"A",0.53,"A"
NA,NA,2019-01-08,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",31.3,"A",1.72,"A","USGS","0208675010",3.83,"A",0.51,"A"
NA,NA,2019-01-09,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",29,"A",1.7,"A","USGS","0208675010",3.69,"A",0.51,"A"
NA,NA,2019-01-10,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",25.6,"A",1.66,"A","USGS","0208675010",3.08,"A",0.49,"A"
NA,NA,2019-01-11,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",25.6,"A",1.66,"A","USGS","0208675010",2.77,"A",0.48,"A"
NA,NA,2019-01-12,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",24.7,"A",1.65,"A","USGS","0208675010",2.55,"A",0.47,"A"
NA,NA,2019-01-13,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",325,"A",3.46,"A","USGS","0208675010",150,"A",1.32,"A"
NA,NA,2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",82.2,"A",2.06,"A","USGS","0208675010",12.2,"A",0.64,"A"
NA,NA,2019-01-15,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",51.6,"A",1.87,"A","USGS","0208675010",6.25,"A",0.56,"A"
NA,NA,2019-01-16,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",36.7,"A",1.76,"A","USGS","0208675010",4.58,"A",0.53,"A"
NA,NA,2019-01-17,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",32.2,"A",1.73,"A","USGS","0208675010",3.72,"A",0.51,"A"
NA,NA,2019-01-18,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",28.9,"A",1.69,"A","USGS","0208675010",3.46,"A",0.5,"A"
NA,NA,2019-01-19,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",30,"A",1.7,"A","USGS","0208675010",3.16,"A",0.49,"A"
NA,NA,2019-01-20,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",239,"A",3.01,"A","USGS","0208675010",84.7,"A",1,"A"
NA,NA,2019-01-21,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",53.5,"A",1.88,"A","USGS","0208675010",6.33,"A",0.56,"A"
NA,NA,2019-01-22,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",32.6,"A",1.73,"A","USGS","0208675010",4.1,"A",0.52,"A"
NA,NA,2019-01-23,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",30.1,"A",1.71,"A","USGS","0208675010",3.7,"A",0.51,"A"
NA,NA,2019-01-24,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",357,"A",3.62,"A","USGS","0208675010",147,"A",1.31,"A"
NA,NA,2019-01-25,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",79.4,"A",2.06,"A","USGS","0208675010",9.48,"A",0.63,"A"
NA,NA,2019-01-26,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",48.7,"A",1.88,"A","USGS","0208675010",4.47,"A",0.55,"A"
NA,NA,2019-01-27,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",37.3,"A",1.8,"A","USGS","0208675010",3.33,"A",0.53,"A"
NA,NA,2019-01-28,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",31.1,"A",1.75,"A","USGS","0208675010",2.99,"A",0.52,"A"
NA,NA,2019-01-29,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",28.7,"A",1.72,"A","USGS","0208675010",4.45,"A",0.54,"A"
NA,NA,2019-01-30,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",42,"A",1.81,"A","USGS","0208675010",3.74,"A",0.54,"A"
NA,NA,2019-01-31,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",28.4,"A",1.7,"A","USGS","0208675010",2.19,"A",0.49,"A"
NA,NA,2019-02-01,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",23.2,"A",1.67,"A","USGS","0208675010",1.93,"A",0.48,"A"
NA,NA,2019-02-02,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",24.2,"A",1.68,"A","USGS","0208675010",1.79,"A",0.47,"A"
NA,NA,2019-02-03,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",21.9,"A",1.65,"A","USGS","0208675010",1.71,"A",0.47,"A"
NA,NA,2019-02-04,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",20.5,"A",1.64,"A","USGS","0208675010",1.68,"A",0.47,"A"
NA,NA,2019-02-05,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",21.1,"A",1.65,"A","USGS","0208675010",1.58,"A",0.46,"A"
NA,NA,2019-02-06,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",20.4,"A",1.64,"A","USGS","0208675010",1.53,"A",0.46,"A"
NA,NA,2019-02-07,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",21.7,"A",1.65,"A","USGS","0208675010",1.41,"A",0.46,"A"
NA,NA,2019-02-08,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",20.1,"A",1.63,"A","USGS","0208675010",1.35,"A",0.45,"A"
NA,NA,2019-02-09,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",18.3,"A",1.61,"A","USGS","0208675010",1.14,"A",0.44,"A"
NA,NA,2019-02-10,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",18,"A",1.61,"A","USGS","0208675010",1.12,"A",0.44,"A"
NA,NA,2019-02-11,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",36.9,"A",1.76,"A","USGS","0208675010",4.59,"A",0.53,"A"
NA,NA,2019-02-12,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",34.6,"A",1.77,"A","USGS","0208675010",11.6,"A",0.59,"A"
NA,NA,2019-02-13,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",50.1,"A",1.86,"A","USGS","0208675010",9.48,"A",0.61,"A"
NA,NA,2019-02-14,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",25.9,"A",1.7,"A","USGS","0208675010",2.23,"A",0.49,"A"
NA,NA,2019-02-15,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",20.6,"A",1.64,"A","USGS","0208675010",1.66,"A",0.47,"A"
NA,NA,2019-02-16,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",96.4,"A",2.16,"A","USGS","0208675010",41.1,"A",0.78,"A"
NA,NA,2019-02-17,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",68,"A",1.99,"A","USGS","0208675010",10.8,"A",0.64,"A"
NA,NA,2019-02-18,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",353,"A",3.6,"A","USGS","0208675010",138,"A",1.29,"A"
NA,NA,2019-02-19,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",63.9,"A",1.97,"A","USGS","0208675010",7.57,"A",0.61,"A"
NA,NA,2019-02-20,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",170,"A",2.67,"A","USGS","0208675010",55.4,"A",0.94,"A"
NA,NA,2019-02-21,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",239,"A",3.16,"A","USGS","0208675010",129,"A",1.22,"A"
NA,NA,2019-02-22,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",280,"A",3.45,"A","USGS","0208675010",150,"A",1.32,"A"
NA,NA,2019-02-23,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",799,"A",5.66,"A","USGS","0208675010",281,"A",1.96,"A"
NA,NA,2019-02-24,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",404,"A e",4.84,"A","USGS","0208675010",70.2,"A",1.01,"A"
NA,NA,2019-02-25,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",137,"A e",5.04,"A","USGS","0208675010",8.89,"A",0.65,"A"
NA,NA,2019-02-26,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",92.8,"A e",4.91,"A","USGS","0208675010",4.33,"A",0.57,"A"
NA,NA,2019-02-27,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",125,"A e",4.55,"A","USGS","0208675010",8.62,"A",0.62,"A"
NA,NA,2019-02-28,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",90.9,"A e",4.12,"A","USGS","0208675010",5.96,"A",0.57,"A"
NA,NA,2019-03-01,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",215,"A e",4.23,"A","USGS","0208675010",41.1,"A",0.75,"A"
NA,NA,2019-03-02,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",231,"A e",4.3,"A","USGS","0208675010",26.5,"A",0.76,"A"
NA,NA,2019-03-03,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",231,"A e",4.49,"A","USGS","0208675010",50.5,"A",0.79,"A"
NA,NA,2019-03-04,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",245,"A e",5.1,"A","USGS","0208675010",36.1,"A",0.8,"A"
NA,NA,2019-03-05,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",83.9,"A e",4.68,"A","USGS","0208675010",6.17,"A",0.57,"A"
NA,NA,2019-03-06,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",65.8,"A e",4.28,"A","USGS","0208675010",3.96,"A",0.52,"A"
NA,NA,2019-03-07,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",56.8,"A e",3.82,"A","USGS","0208675010",3.12,"A",0.5,"A"
NA,NA,2019-03-08,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",53.1,"A e",3.33,"A","USGS","0208675010",2.95,"A",0.49,"A"
NA,NA,2019-03-09,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",60,"A e",2.84,"A","USGS","0208675010",3.27,"A",0.5,"A"
NA,NA,2019-03-10,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",52.2,"A e",2.33,"A","USGS","0208675010",2.77,"A",0.49,"A"
NA,NA,2019-03-11,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",45.1,"A e",1.89,"A","USGS","0208675010",2.26,"A",0.47,"A"
NA,NA,2019-03-12,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",24.3,"A",1.68,"A","USGS","0208675010",1.95,"A",0.46,"A"
NA,NA,2019-03-13,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",20,"A",1.63,"A","USGS","0208675010",1.75,"A",0.45,"A"
NA,NA,2019-03-14,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",18.2,"A",1.61,"A","USGS","0208675010",1.57,"A",0.44,"A"
NA,NA,2019-03-15,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",58.5,"A",1.9,"A","USGS","0208675010",8.96,"A",0.56,"A"
NA,NA,2019-03-16,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",41.6,"A",1.82,"A","USGS","0208675010",3.85,"A",0.52,"A"
NA,NA,2019-03-17,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",25.3,"A",1.69,"A","USGS","0208675010",2.14,"A",0.47,"A"
NA,NA,2019-03-18,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",21.2,"A",1.65,"A","USGS","0208675010",1.85,"A",0.46,"A"
NA,NA,2019-03-19,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",23.2,"A",1.67,"A","USGS","0208675010",1.73,"A",0.45,"A"
NA,NA,2019-03-20,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",22.2,"A",1.66,"A","USGS","0208675010",1.95,"A",0.46,"A"
NA,NA,2019-03-21,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",177,"A",2.72,"A","USGS","0208675010",49.2,"A",0.85,"A"
NA,NA,2019-03-22,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",58.4,"A",1.93,"A","USGS","0208675010",7.61,"A",0.59,"A"
NA,NA,2019-03-23,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",31.9,"A",1.75,"A","USGS","0208675010",3.03,"A",0.5,"A"
NA,NA,2019-03-24,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",24.8,"A",1.68,"A","USGS","0208675010",2.24,"A",0.47,"A"
NA,NA,2019-03-25,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",40.7,"A",1.78,"A","USGS","0208675010",4.7,"A",0.51,"A"
NA,NA,2019-03-26,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",99.2,"A",2.2,"A","USGS","0208675010",9.76,"A",0.6,"A"
NA,NA,2019-03-27,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",33.9,"A",1.78,"A","USGS","0208675010",4.06,"A",0.52,"A"
NA,NA,2019-03-28,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",28,"A",1.73,"A","USGS","0208675010",2.1,"A",0.47,"A"
NA,NA,2019-03-29,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",25.1,"A",1.7,"A","USGS","0208675010",1.86,"A",0.46,"A"
NA,NA,2019-03-30,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",25.8,"A",1.7,"A","USGS","0208675010",1.71,"A",0.45,"A"
NA,NA,2019-03-31,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",22.7,"A",1.67,"A","USGS","0208675010",1.58,"A",0.44,"A"
NA,NA,2019-04-01,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",18.3,"A",1.62,"A","USGS","0208675010",1.45,"A",0.44,"A"
NA,NA,2019-04-02,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",33.1,"A",1.75,"A","USGS","0208675010",3.72,"A",0.5,"A"
NA,NA,2019-04-03,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",27.3,"A",1.72,"A","USGS","0208675010",2.34,"A",0.47,"A"
NA,NA,2019-04-04,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",21.3,"A",1.66,"A","USGS","0208675010",2.77,"A",0.47,"A"
NA,NA,2019-04-05,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",75.1,"A",2.03,"A","USGS","0208675010",22.9,"A",0.73,"A"
NA,NA,2019-04-06,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",54.7,"A",1.92,"A","USGS","0208675010",9.69,"A",0.62,"A"
NA,NA,2019-04-07,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",28.1,"A",1.73,"A","USGS","0208675010",3.9,"A",0.52,"A"
NA,NA,2019-04-08,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",76,"A",2.05,"A","USGS","0208675010",25,"A",0.66,"A"
NA,NA,2019-04-09,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",176,"A",2.72,"A","USGS","0208675010",40.2,"A",0.84,"A"
NA,NA,2019-04-10,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",56,"A",1.93,"A","USGS","0208675010",7.14,"A",0.58,"A"
NA,NA,2019-04-11,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",33.9,"A",1.78,"A","USGS","0208675010",3.83,"A",0.52,"A"
NA,NA,2019-04-12,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",372,"A",3.32,"A","USGS","0208675010",163,"A",1.55,"A"
NA,NA,2019-04-13,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",865,"A e",6.11,"A","USGS","0208675010",258,"A",1.96,"A"
NA,NA,2019-04-14,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",282,"A e",4.22,"A","USGS","0208675010",68.3,"A",0.96,"A"
NA,NA,2019-04-15,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",146,"A e",4.45,"A","USGS","0208675010",50.6,"A",0.84,"A"
NA,NA,2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",33.7,"A e",4.27,"A","USGS","0208675010",3.99,"A",0.52,"A"
NA,NA,2019-04-17,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",25.5,"A e",3.83,"A","USGS","0208675010",2.13,"A",0.47,"A"
NA,NA,2019-04-18,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",22.9,"A e",3.38,"A","USGS","0208675010",1.57,"A",0.44,"A"
NA,NA,2019-04-19,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",117,"A e",3.53,"A","USGS","0208675010",24.1,"A",0.67,"A"
NA,NA,2019-04-20,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",58.7,"A e",3.73,"A","USGS","0208675010",6.09,"A",0.56,"A"
NA,NA,2019-04-21,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",31.1,"A e",3.64,"A","USGS","0208675010",2.31,"A",0.47,"A"
NA,NA,2019-04-22,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",23.9,"A e",3.14,"A","USGS","0208675010",1.42,"A",0.44,"A"
NA,NA,2019-04-23,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",22.6,"A e",2.59,"A","USGS","0208675010",0.99,"A",0.41,"A"
NA,NA,2019-04-24,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",21.5,"A e",2.05,"A","USGS","0208675010",0.83,"A",0.4,"A"
NA,NA,2019-04-25,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",20.1,"A e",1.77,"A","USGS","0208675010",0.65,"A",0.39,"A"
NA,NA,2019-04-26,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",31.4,"A e",1.77,"A","USGS","0208675010",1.52,"A",0.43,"A"
NA,NA,2019-04-27,NA,NA,NA,NA,NA,NA,NA,NA,"USGS","02086849",32.1,"A",1.76,"A","USGS","0208675010",1.02,"A",0.41,"A"
